STUDY	BIOENTITY	PROPERTY_TYPE	PROPERTY_VALUE	SEMANTIC_TAG
HumanDevoLiverSegalRashid	donor_organism	gestational_age_unit	week	http://purl.obolibrary.org/obo/UO_0000034
HumanDevoLiverSegalRashid	donor_organism	organism_age_unit	year	http://purl.obolibrary.org/obo/UO_0000036
HumanDevoLiverSegalRashid	donor_organism	development_stage	human child stage	http://purl.obolibrary.org/obo/HsapDv_0000085
HumanDevoLiverSegalRashid	donor_organism	development_stage	human adult stage	http://purl.obolibrary.org/obo/HsapDv_0000087
HumanDevoLiverSegalRashid	specimen_from_organism	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
HumanDevoLiverSegalRashid	specimen_from_organism	organ	liver	http://purl.obolibrary.org/obo/UBERON_0002107
HumanDevoLiverSegalRashid	specimen_from_organism	organ_parts	liver parenchyma	http://purl.obolibrary.org/obo/UBERON_0001280
HumanDevoLiverSegalRashid	specimen_from_organism	diseases	normal	http://purl.obolibrary.org/obo/PATO_0000461
HumanDevoLiverSegalRashid	cell_suspension	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
HumanDevoLiverSegalRashid	cell_suspension	selected_cell_types	human fetal liver cell	http://purl.obolibrary.org/obo/CL_0002353
HumanDevoLiverSegalRashid	cell_suspension	selected_cell_types	hepatocyte	http://purl.obolibrary.org/obo/CL_0000182
HumanDevoLiverSegalRashid	collection_protocol	method	liver resection	http://www.ebi.ac.uk/efo/EFO_0009744
HumanDevoLiverSegalRashid	dissociation_protocol	method	enzymatic dissociation	http://www.ebi.ac.uk/efo/EFO_0009128
HumanDevoLiverSegalRashid	enrichment_protocol	method	FACS	http://www.ebi.ac.uk/efo/EFO_0009108
HumanDevoLiverSegalRashid	library_preparation_protocol	input_nucleic_acid_molecule	polyA RNA	http://purl.obolibrary.org/obo/OBI_0000869
HumanDevoLiverSegalRashid	library_preparation_protocol	library_construction_method	smart-seq2	http://www.ebi.ac.uk/efo/EFO_0008931
HumanDevoLiverSegalRashid	sequencing_protocol	instrument_manufacturer_model	Illumina HiSeq 2500	http://www.ebi.ac.uk/efo/EFO_0008565
HumanDevoLiverSegalRashid	sequencing_protocol	method	full length single cell RNA sequencing	http://www.ebi.ac.uk/efo/EFO_0008441
HumanDevoLiverSegalRashid	sequence_file	content_description	DNA sequence	http://edamontology.org/data_3494
HumanIsletType2Diabetes	project	project_role	experimental scientist	http://www.ebi.ac.uk/efo/EFO_0009741
HumanIsletType2Diabetes	project	project_role	data wrangler intern	http://www.ebi.ac.uk/efo/EFO_0009737
HumanIsletType2Diabetes	project	project_role	data wrangler	http://www.ebi.ac.uk/efo/EFO_0009737
HumanIsletType2Diabetes	donor_organism	ethnicity	African American	http://purl.obolibrary.org/obo/HANCESTRO_0568
HumanIsletType2Diabetes	donor_organism	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
HumanIsletType2Diabetes	donor_organism	organism_age_unit	year	http://purl.obolibrary.org/obo/UO_0000036
HumanIsletType2Diabetes	donor_organism	development_stage	human adult stage	http://purl.obolibrary.org/obo/HsapDv_0000087
HumanIsletType2Diabetes	donor_organism	diseases	type 2 diabetes	http://purl.obolibrary.org/obo/MONDO_0005148
HumanIsletType2Diabetes	donor_organism	ethnicity	Caucasian	http://purl.obolibrary.org/obo/HANCESTRO_0005
HumanIsletType2Diabetes	donor_organism	ethnicity	Hispanic	http://purl.obolibrary.org/obo/HANCESTRO_0014
HumanIsletType2Diabetes	donor_organism	diseases	normal	http://purl.obolibrary.org/obo/PATO_0000461
HumanIsletType2Diabetes	donor_organism	ethnicity	Native American	http://purl.obolibrary.org/obo/HANCESTRO_0013
HumanIsletType2Diabetes	donor_organism	ethnicity	Hispanic	http://purl.obolibrary.org/obo/HANCESTRO_0005
HumanIsletType2Diabetes	specimen_from_organism	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
HumanIsletType2Diabetes	specimen_from_organism	organ	pancreas	http://purl.obolibrary.org/obo/UBERON_0001264
HumanIsletType2Diabetes	specimen_from_organism	organ_parts	pancreatic islets	http://purl.obolibrary.org/obo/UBERON_0000006
HumanIsletType2Diabetes	specimen_from_organism	diseases	normal	http://purl.obolibrary.org/obo/PATO_0000461
HumanIsletType2Diabetes	specimen_from_organism	diseases	type 2 diabetes	http://purl.obolibrary.org/obo/MONDO_0005148
HumanIsletType2Diabetes	cell_suspension	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
HumanIsletType2Diabetes	cell_suspension	selected_cell_types	beta	http://purl.obolibrary.org/obo/CL_0000169
HumanIsletType2Diabetes	cell_suspension	selected_cell_types	alpha	http://purl.obolibrary.org/obo/CL_0000171
HumanIsletType2Diabetes	cell_suspension	selected_cell_types	delta	http://purl.obolibrary.org/obo/CL_0000173
HumanIsletType2Diabetes	cell_suspension	selected_cell_types	PP	http://purl.obolibrary.org/obo/CL_0002275
HumanIsletType2Diabetes	collection_protocol	method	surgical resection	http://www.ebi.ac.uk/efo/EFO_0009744
HumanIsletType2Diabetes	dissociation_protocol	method	enzymatic dissociation	http://www.ebi.ac.uk/efo/EFO_0009128
HumanIsletType2Diabetes	library_preparation_protocol	input_nucleic_acid_molecule	polyA RNA	http://purl.obolibrary.org/obo/OBI_0000869
HumanIsletType2Diabetes	library_preparation_protocol	library_construction_method	fluidigm C1 prep	http://www.ebi.ac.uk/efo/EFO_0010058
HumanIsletType2Diabetes	sequencing_protocol	instrument_manufacturer_model	Illumina HiSeq 2500	http://www.ebi.ac.uk/efo/EFO_0008565
HumanIsletType2Diabetes	sequencing_protocol	method	full length single cell RNA sequencing	http://www.ebi.ac.uk/efo/EFO_0008441
HumanIsletType2Diabetes	sequence_file	content_description	DNA sequence	http://edamontology.org/data_3494
SkeletalMuscleHumanMouse	project	project_role	data curator	http://www.ebi.ac.uk/efo/EFO_0009737
SkeletalMuscleHumanMouse	donor_organism	ethnicity	White	http://purl.obolibrary.org/obo/HANCESTRO_0005
SkeletalMuscleHumanMouse	donor_organism	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
SkeletalMuscleHumanMouse	donor_organism	organism_age_unit	year	http://purl.obolibrary.org/obo/UO_0000036
SkeletalMuscleHumanMouse	donor_organism	development_stage	human adult stage	http://purl.obolibrary.org/obo/HsapDv_0000087
SkeletalMuscleHumanMouse	donor_organism	diseases	normal	http://purl.obolibrary.org/obo/PATO_0000461
SkeletalMuscleHumanMouse	donor_organism	height_unit	cm	http://purl.obolibrary.org/obo/UO_0000015
SkeletalMuscleHumanMouse	donor_organism	weight_unit	kg	http://purl.obolibrary.org/obo/UO_0000009
SkeletalMuscleHumanMouse	donor_organism	diseases	measles	http://purl.obolibrary.org/obo/MONDO_0004619
SkeletalMuscleHumanMouse	donor_organism	diseases	mumps	http://purl.obolibrary.org/obo/MONDO_0000989
SkeletalMuscleHumanMouse	donor_organism	diseases	prostate cancer	http://purl.obolibrary.org/obo/MONDO_0008315
SkeletalMuscleHumanMouse	donor_organism	diseases	tongue cancer	http://purl.obolibrary.org/obo/MONDO_0004631
SkeletalMuscleHumanMouse	donor_organism	genus_species	Mus musculus	http://purl.obolibrary.org/obo/NCBITaxon_10090
SkeletalMuscleHumanMouse	donor_organism	development_stage	adult	http://www.ebi.ac.uk/efo/EFO_0001272
SkeletalMuscleHumanMouse	donor_organism	strain	C57BL/6J	http://www.ebi.ac.uk/efo/EFO_0000606
SkeletalMuscleHumanMouse	specimen_from_organism	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
SkeletalMuscleHumanMouse	specimen_from_organism	organ	skeletal muscle	http://purl.obolibrary.org/obo/UBERON_0014892
SkeletalMuscleHumanMouse	specimen_from_organism	organ_parts	vastus lateralis	http://purl.obolibrary.org/obo/UBERON_0001379
SkeletalMuscleHumanMouse	specimen_from_organism	genus_species	Mus musculus	http://purl.obolibrary.org/obo/NCBITaxon_10090
SkeletalMuscleHumanMouse	specimen_from_organism	organ_parts	quadriceps	http://purl.obolibrary.org/obo/UBERON_0001377
SkeletalMuscleHumanMouse	specimen_from_organism	organ_parts	diaphragm	http://purl.obolibrary.org/obo/UBERON_0001103
SkeletalMuscleHumanMouse	cell_suspension	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
SkeletalMuscleHumanMouse	cell_suspension	selected_cell_types	mononuclear muscle cell	http://purl.obolibrary.org/obo/CL_0000187
SkeletalMuscleHumanMouse	cell_suspension	genus_species	Mus musculus	http://purl.obolibrary.org/obo/NCBITaxon_10090
SkeletalMuscleHumanMouse	cell_suspension	selected_cell_types	type I muscle fiber	http://purl.obolibrary.org/obo/CL_0002211
SkeletalMuscleHumanMouse	cell_suspension	selected_cell_types	type IIa muscle fiber	http://purl.obolibrary.org/obo/CL_0002214
SkeletalMuscleHumanMouse	collection_protocol	method	biopsy	http://www.ebi.ac.uk/efo/EFO_0009120
SkeletalMuscleHumanMouse	collection_protocol	method	dissection	http://www.ebi.ac.uk/efo/EFO_0003856
SkeletalMuscleHumanMouse	dissociation_protocol	method	enzymatic dissociation	http://www.ebi.ac.uk/efo/EFO_0009128
SkeletalMuscleHumanMouse	dissociation_protocol	method	mechanical dissociation	http://www.ebi.ac.uk/efo/EFO_0009129
SkeletalMuscleHumanMouse	enrichment_protocol	method	SDS-PAGE	http://www.ebi.ac.uk/efo/EFO_0010936
SkeletalMuscleHumanMouse	enrichment_protocol	method	FACs	http://www.ebi.ac.uk/efo/EFO_0009108
SkeletalMuscleHumanMouse	enrichment_protocol	method	size selection	http://www.ebi.ac.uk/efo/EFO_0009337
SkeletalMuscleHumanMouse	library_preparation_protocol	input_nucleic_acid_molecule	polyA RNA	http://purl.obolibrary.org/obo/OBI_0000869
SkeletalMuscleHumanMouse	library_preparation_protocol	library_construction_method	10X v2 three prime	http://www.ebi.ac.uk/efo/EFO_0009899
SkeletalMuscleHumanMouse	library_preparation_protocol	library_construction_method	SMARTer	http://www.ebi.ac.uk/efo/EFO_0010184
SkeletalMuscleHumanMouse	sequencing_protocol	instrument_manufacturer_model	Illumina HiSeq 2500	http://www.ebi.ac.uk/efo/EFO_0008565
SkeletalMuscleHumanMouse	sequencing_protocol	method	tag based single cell RNA sequencing	http://www.ebi.ac.uk/efo/EFO_0008440
SkeletalMuscleHumanMouse	sequencing_protocol	instrument_manufacturer_model	NextSeq 500	http://www.ebi.ac.uk/efo/EFO_0009173
SkeletalMuscleHumanMouse	sequencing_protocol	method	full length single cell RNA sequencing	http://www.ebi.ac.uk/efo/EFO_0008441
SkeletalMuscleHumanMouse	sequence_file	content_description	DNA sequence	http://edamontology.org/data_3494
AneurysmalHumanAorticTissue	project	project_role	Human Cell Atlas Data Wrangler	http://www.ebi.ac.uk/efo/EFO_0009737
AneurysmalHumanAorticTissue	donor_organism	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
AneurysmalHumanAorticTissue	donor_organism	organism_age_unit	year	http://purl.obolibrary.org/obo/UO_0000036
AneurysmalHumanAorticTissue	donor_organism	development_stage	human adult stage	http://purl.obolibrary.org/obo/HsapDv_0000087
AneurysmalHumanAorticTissue	donor_organism	diseases	normal	http://purl.obolibrary.org/obo/PATO_0000461
AneurysmalHumanAorticTissue	donor_organism	ethnicity	Hispanic	http://purl.obolibrary.org/obo/HANCESTRO_0014
AneurysmalHumanAorticTissue	donor_organism	diseases	diabetes mellitus (disease)	http://purl.obolibrary.org/obo/MONDO_0005015
AneurysmalHumanAorticTissue	donor_organism	diseases	thoracic aortic aneurysm	http://purl.obolibrary.org/obo/MONDO_0005396
AneurysmalHumanAorticTissue	donor_organism	diseases	chronic obstructive pulmonary disease	http://purl.obolibrary.org/obo/MONDO_0005002
AneurysmalHumanAorticTissue	donor_organism	diseases	horacic aortic aneurysm	http://purl.obolibrary.org/obo/MONDO_0005396
AneurysmalHumanAorticTissue	specimen_from_organism	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
AneurysmalHumanAorticTissue	specimen_from_organism	organ	blood vessel	http://purl.obolibrary.org/obo/UBERON_0001981
AneurysmalHumanAorticTissue	specimen_from_organism	organ_parts	aortic tissue	http://purl.obolibrary.org/obo/UBERON_0001496
AneurysmalHumanAorticTissue	specimen_from_organism	diseases	normal	http://purl.obolibrary.org/obo/PATO_0000461
AneurysmalHumanAorticTissue	specimen_from_organism	diseases	Ascending thoracic aortic aneurysm	http://purl.obolibrary.org/obo/MONDO_0005396
AneurysmalHumanAorticTissue	cell_suspension	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
AneurysmalHumanAorticTissue	collection_protocol	method	surgical resection	http://www.ebi.ac.uk/efo/EFO_0009744
AneurysmalHumanAorticTissue	dissociation_protocol	method	enzymatic dissociation	http://www.ebi.ac.uk/efo/EFO_0009128
AneurysmalHumanAorticTissue	enrichment_protocol	method	cell size selection	http://www.ebi.ac.uk/efo/EFO_0009337
AneurysmalHumanAorticTissue	enrichment_protocol	method	fluorescence-activated cell sorting.	http://www.ebi.ac.uk/efo/EFO_0009108
AneurysmalHumanAorticTissue	library_preparation_protocol	input_nucleic_acid_molecule	polyA RNA	http://purl.obolibrary.org/obo/OBI_0000869
AneurysmalHumanAorticTissue	library_preparation_protocol	library_construction_method	10X 3' v2 sequencing	http://www.ebi.ac.uk/efo/EFO_0009899
AneurysmalHumanAorticTissue	library_preparation_protocol	library_construction_method	10X 3' v3 sequencing	http://www.ebi.ac.uk/efo/EFO_0009922
AneurysmalHumanAorticTissue	sequencing_protocol	instrument_manufacturer_model	Illumina NovaSeq 6000	http://www.ebi.ac.uk/efo/EFO_0008637
AneurysmalHumanAorticTissue	sequencing_protocol	method	tag based single cell RNA sequencing	http://www.ebi.ac.uk/efo/EFO_0008440
AneurysmalHumanAorticTissue	sequence_file	content_description	DNA sequence	http://edamontology.org/data_3494
CrohnsTherapyResistance	project	project_role	Human Cell Atlas Wrangler	http://www.ebi.ac.uk/efo/EFO_0009737
CrohnsTherapyResistance	donor_organism	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
CrohnsTherapyResistance	donor_organism	organism_age_unit	year	http://purl.obolibrary.org/obo/UO_0000036
CrohnsTherapyResistance	donor_organism	development_stage	human adult stage	http://purl.obolibrary.org/obo/HsapDv_0000087
CrohnsTherapyResistance	donor_organism	diseases	Crohn disease	http://purl.obolibrary.org/obo/MONDO_0005011
CrohnsTherapyResistance	specimen_from_organism	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
CrohnsTherapyResistance	specimen_from_organism	organ	small intestine	http://purl.obolibrary.org/obo/UBERON_0002108
CrohnsTherapyResistance	specimen_from_organism	organ_parts	ileum	http://purl.obolibrary.org/obo/UBERON_0002116
CrohnsTherapyResistance	specimen_from_organism	diseases	Crohn disease	http://purl.obolibrary.org/obo/MONDO_0005011
CrohnsTherapyResistance	specimen_from_organism	organ	blood	http://purl.obolibrary.org/obo/UBERON_0000178
CrohnsTherapyResistance	cell_suspension	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
CrohnsTherapyResistance	collection_protocol	method	surgical resection	http://www.ebi.ac.uk/efo/EFO_0009744
CrohnsTherapyResistance	collection_protocol	method	blood draw	http://www.ebi.ac.uk/efo/EFO_0009121
CrohnsTherapyResistance	dissociation_protocol	method	enzymatic dissociation	http://www.ebi.ac.uk/efo/EFO_0009128
CrohnsTherapyResistance	enrichment_protocol	method	size selection	http://www.ebi.ac.uk/efo/EFO_0009337
CrohnsTherapyResistance	enrichment_protocol	method	density gradient centrifugation	http://www.ebi.ac.uk/efo/EFO_0009112
CrohnsTherapyResistance	library_preparation_protocol	input_nucleic_acid_molecule	polyA RNA	http://purl.obolibrary.org/obo/OBI_0000869
CrohnsTherapyResistance	library_preparation_protocol	library_construction_method	10X 3' v1 sequencing	http://www.ebi.ac.uk/efo/EFO_0009901
CrohnsTherapyResistance	library_preparation_protocol	library_construction_method	10X 3' v2 sequencing	http://www.ebi.ac.uk/efo/EFO_0009899
CrohnsTherapyResistance	sequencing_protocol	instrument_manufacturer_model	Illumina NextSeq 500	http://www.ebi.ac.uk/efo/EFO_0009173
CrohnsTherapyResistance	sequencing_protocol	method	tag based single cell RNA sequencing	http://www.ebi.ac.uk/efo/EFO_0008440
CrohnsTherapyResistance	sequence_file	content_description	DNA sequence	http://edamontology.org/data_3494
InfiltratingNeoplasticCellsHumanGlioblastoma	project	project_role	experimental scientist	http://www.ebi.ac.uk/efo/EFO_0009741
InfiltratingNeoplasticCellsHumanGlioblastoma	project	project_role	Human Cell Atlas wrangler intern	http://www.ebi.ac.uk/efo/EFO_0009737
InfiltratingNeoplasticCellsHumanGlioblastoma	project	project_role	Human Cell Atlas wrangler	http://www.ebi.ac.uk/efo/EFO_0009737
InfiltratingNeoplasticCellsHumanGlioblastoma	donor_organism	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
InfiltratingNeoplasticCellsHumanGlioblastoma	donor_organism	organism_age_unit	year	http://purl.obolibrary.org/obo/UO_0000036
InfiltratingNeoplasticCellsHumanGlioblastoma	donor_organism	development_stage	human adult stage	http://purl.obolibrary.org/obo/HsapDv_0000087
InfiltratingNeoplasticCellsHumanGlioblastoma	donor_organism	diseases	Glioblastoma	http://purl.obolibrary.org/obo/MONDO_0018177
InfiltratingNeoplasticCellsHumanGlioblastoma	specimen_from_organism	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
InfiltratingNeoplasticCellsHumanGlioblastoma	specimen_from_organism	organ	brain	http://purl.obolibrary.org/obo/UBERON_0000955
InfiltratingNeoplasticCellsHumanGlioblastoma	specimen_from_organism	organ_parts	Cortex	http://purl.obolibrary.org/obo/UBERON_0000956
InfiltratingNeoplasticCellsHumanGlioblastoma	specimen_from_organism	diseases	Glioblastoma	http://purl.obolibrary.org/obo/MONDO_0018177
InfiltratingNeoplasticCellsHumanGlioblastoma	specimen_from_organism	storage_time_unit	hour	http://purl.obolibrary.org/obo/UO_0000032
InfiltratingNeoplasticCellsHumanGlioblastoma	cell_suspension	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
InfiltratingNeoplasticCellsHumanGlioblastoma	cell_suspension	selected_cell_types	Immune cell	http://purl.obolibrary.org/obo/CL_0000763
InfiltratingNeoplasticCellsHumanGlioblastoma	cell_suspension	selected_cell_types	Neuron	http://purl.obolibrary.org/obo/CL_0000540
InfiltratingNeoplasticCellsHumanGlioblastoma	cell_suspension	selected_cell_types	Vascular	http://purl.obolibrary.org/obo/CL_0005022
InfiltratingNeoplasticCellsHumanGlioblastoma	cell_suspension	selected_cell_types	OPC	http://purl.obolibrary.org/obo/CL_0002453
InfiltratingNeoplasticCellsHumanGlioblastoma	cell_suspension	selected_cell_types	Oligodendrocyte	http://purl.obolibrary.org/obo/CL_0000128
InfiltratingNeoplasticCellsHumanGlioblastoma	cell_suspension	selected_cell_types	Astrocyte	http://purl.obolibrary.org/obo/CL_0000127
InfiltratingNeoplasticCellsHumanGlioblastoma	cell_suspension	selected_cell_types	Oligodendrocyte	http://purl.obolibrary.org/obo/CL_0002453
InfiltratingNeoplasticCellsHumanGlioblastoma	collection_protocol	method	Surgical resection	http://www.ebi.ac.uk/efo/EFO_0009744
InfiltratingNeoplasticCellsHumanGlioblastoma	dissociation_protocol	method	mechanical protocol	http://www.ebi.ac.uk/efo/EFO_0009129
InfiltratingNeoplasticCellsHumanGlioblastoma	dissociation_protocol	method	enzymatic dissociation	http://www.ebi.ac.uk/efo/EFO_0009128
InfiltratingNeoplasticCellsHumanGlioblastoma	enrichment_protocol	method	fluorescence-activated cell sorting	http://www.ebi.ac.uk/efo/EFO_0009108
InfiltratingNeoplasticCellsHumanGlioblastoma	library_preparation_protocol	input_nucleic_acid_molecule	polyA RNA	http://purl.obolibrary.org/obo/OBI_0000869
InfiltratingNeoplasticCellsHumanGlioblastoma	library_preparation_protocol	library_construction_method	Smart-seq2	http://www.ebi.ac.uk/efo/EFO_0008931
InfiltratingNeoplasticCellsHumanGlioblastoma	library_preparation_protocol	cdna_library_amplification_method	PCR	http://purl.obolibrary.org/obo/OBI_0000415
InfiltratingNeoplasticCellsHumanGlioblastoma	sequencing_protocol	instrument_manufacturer_model	Illumina NextSeq 500	http://www.ebi.ac.uk/efo/EFO_0009173
InfiltratingNeoplasticCellsHumanGlioblastoma	sequencing_protocol	method	full length single cell RNA sequencing	http://www.ebi.ac.uk/efo/EFO_0008441
InfiltratingNeoplasticCellsHumanGlioblastoma	sequence_file	content_description	DNA sequence	http://edamontology.org/data_3494
gompertsLungSarsCov2	project	project_role	experimental scientist	http://www.ebi.ac.uk/efo/EFO_0009741
gompertsLungSarsCov2	project	project_role	Human Cell Atlas Wrangler	http://www.ebi.ac.uk/efo/EFO_0009737
gompertsLungSarsCov2	donor_organism	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
gompertsLungSarsCov2	donor_organism	development_stage	human adult stage	http://purl.obolibrary.org/obo/HsapDv_0000087
gompertsLungSarsCov2	donor_organism	diseases	normal	http://purl.obolibrary.org/obo/PATO_0000461
gompertsLungSarsCov2	donor_organism	organism_age_unit	year	http://purl.obolibrary.org/obo/UO_0000036
gompertsLungSarsCov2	specimen_from_organism	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
gompertsLungSarsCov2	specimen_from_organism	organ	lung	http://purl.obolibrary.org/obo/UBERON_0002048
gompertsLungSarsCov2	specimen_from_organism	organ_parts	lung epithelium	http://purl.obolibrary.org/obo/UBERON_0000115
gompertsLungSarsCov2	specimen_from_organism	diseases	normal	http://purl.obolibrary.org/obo/PATO_0000461
gompertsLungSarsCov2	cell_suspension	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
gompertsLungSarsCov2	cell_suspension	selected_cell_types	airway basal stem cells	http://purl.obolibrary.org/obo/CL_0002638
gompertsLungSarsCov2	cell_suspension	unit	hour	http://purl.obolibrary.org/obo/UO_0000032
gompertsLungSarsCov2	collection_protocol	method	surgical resection	http://www.ebi.ac.uk/efo/EFO_0009744
gompertsLungSarsCov2	dissociation_protocol	method	enzymatic dissociation	http://www.ebi.ac.uk/efo/EFO_0009128
gompertsLungSarsCov2	library_preparation_protocol	input_nucleic_acid_molecule	polyA RNA	http://purl.obolibrary.org/obo/OBI_0000869
gompertsLungSarsCov2	library_preparation_protocol	library_construction_method	10x 3' V3 sequencing	http://www.ebi.ac.uk/efo/EFO_0009922
gompertsLungSarsCov2	sequencing_protocol	instrument_manufacturer_model	Illumina NovaSeq 6000	http://www.ebi.ac.uk/efo/EFO_0008637
gompertsLungSarsCov2	sequencing_protocol	method	tag based single cell RNA sequencing	http://www.ebi.ac.uk/efo/EFO_0008440
gompertsLungSarsCov2	sequence_file	content_description	DNA sequence	http://edamontology.org/data_3494
HumanFoveaRetinaScheetzSheffield	project	project_role	principal investigator	http://www.ebi.ac.uk/efo/EFO_0009736
HumanFoveaRetinaScheetzSheffield	project	project_role	Experimental scientist	http://www.ebi.ac.uk/efo/EFO_0009741
HumanFoveaRetinaScheetzSheffield	project	project_role	Human cell Atlas Wrangler	http://www.ebi.ac.uk/efo/EFO_0009737
HumanFoveaRetinaScheetzSheffield	donor_organism	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
HumanFoveaRetinaScheetzSheffield	donor_organism	organism_age_unit	year	http://purl.obolibrary.org/obo/UO_0000036
HumanFoveaRetinaScheetzSheffield	donor_organism	development_stage	human adult stage	http://purl.obolibrary.org/obo/HsapDv_0000087
HumanFoveaRetinaScheetzSheffield	donor_organism	diseases	early stage glaucoma	http://purl.obolibrary.org/obo/MONDO_0005041
HumanFoveaRetinaScheetzSheffield	donor_organism	diseases	normal	http://purl.obolibrary.org/obo/PATO_0000461
HumanFoveaRetinaScheetzSheffield	specimen_from_organism	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
HumanFoveaRetinaScheetzSheffield	specimen_from_organism	organ	Retina	http://purl.obolibrary.org/obo/UBERON_0000966
HumanFoveaRetinaScheetzSheffield	specimen_from_organism	organ_parts	fovea centralis	http://purl.obolibrary.org/obo/UBERON_0001786
HumanFoveaRetinaScheetzSheffield	specimen_from_organism	diseases	early stage glaucoma	http://purl.obolibrary.org/obo/MONDO_0005041
HumanFoveaRetinaScheetzSheffield	specimen_from_organism	diseases	normal	http://purl.obolibrary.org/obo/PATO_0000461
HumanFoveaRetinaScheetzSheffield	specimen_from_organism	organ_parts	peripheral region of retina	http://purl.obolibrary.org/obo/UBERON_0013682
HumanFoveaRetinaScheetzSheffield	cell_suspension	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
HumanFoveaRetinaScheetzSheffield	cell_suspension	selected_cell_types	glial cell	http://purl.obolibrary.org/obo/CL_0000125
HumanFoveaRetinaScheetzSheffield	cell_suspension	selected_cell_types	photoreceptor cell	http://purl.obolibrary.org/obo/CL_0000210
HumanFoveaRetinaScheetzSheffield	collection_protocol	method	surgical resection	http://www.ebi.ac.uk/efo/EFO_0009744
HumanFoveaRetinaScheetzSheffield	dissociation_protocol	method	enzymatic dissociation	http://www.ebi.ac.uk/efo/EFO_0009128
HumanFoveaRetinaScheetzSheffield	library_preparation_protocol	input_nucleic_acid_molecule	polyA RNA	http://purl.obolibrary.org/obo/OBI_0000869
HumanFoveaRetinaScheetzSheffield	library_preparation_protocol	library_construction_method	10X v3 sequencing	http://www.ebi.ac.uk/efo/EFO_0009898
HumanFoveaRetinaScheetzSheffield	library_preparation_protocol	cdna_library_amplification_method	PCR	http://purl.obolibrary.org/obo/OBI_0000415
HumanFoveaRetinaScheetzSheffield	sequencing_protocol	instrument_manufacturer_model	Illumina HiSeq 4000	http://www.ebi.ac.uk/efo/EFO_0008563
HumanFoveaRetinaScheetzSheffield	sequencing_protocol	method	tag based single cell RNA sequencing	http://www.ebi.ac.uk/efo/EFO_0008440
HumanFoveaRetinaScheetzSheffield	sequence_file	content_description	DNA sequence (raw)	http://edamontology.org/data_3494
HumanInnateLymphoidCells	project	project_role	principal investigator	http://www.ebi.ac.uk/efo/EFO_0009736
HumanInnateLymphoidCells	project	project_role	Human Cell Atlas wrangler	http://www.ebi.ac.uk/efo/EFO_0009737
HumanInnateLymphoidCells	donor_organism	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
HumanInnateLymphoidCells	donor_organism	organism_age_unit	year	http://purl.obolibrary.org/obo/UO_0000036
HumanInnateLymphoidCells	donor_organism	development_stage	human adult stage	http://purl.obolibrary.org/obo/HsapDv_0000087
HumanInnateLymphoidCells	donor_organism	diseases	obstructive sleep apnea syndrome	http://purl.obolibrary.org/obo/MONDO_0007147
HumanInnateLymphoidCells	specimen_from_organism	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
HumanInnateLymphoidCells	specimen_from_organism	organ	tonsil	http://purl.obolibrary.org/obo/UBERON_0002372
HumanInnateLymphoidCells	specimen_from_organism	diseases	normal	http://purl.obolibrary.org/obo/PATO_0000461
HumanInnateLymphoidCells	cell_suspension	genus_species	Homo sapiens	http://purl.obolibrary.org/obo/NCBITaxon_9606
HumanInnateLymphoidCells	cell_suspension	selected_cell_types	tonsil Innate lymphoid cells	http://purl.obolibrary.org/obo/CL_0001065
HumanInnateLymphoidCells	collection_protocol	method	tonsillectomy	http://www.ebi.ac.uk/efo/EFO_0010174
HumanInnateLymphoidCells	dissociation_protocol	method	mechanical dissociation	http://www.ebi.ac.uk/efo/EFO_0009129
